Date,Open,High,Low,Close,Adj Close,Volume
2021-04-29,81.559998,81.570000,79.489998,81.099998,78.630699,2571500
2021-04-30,79.760002,80.250000,79.339996,79.660004,77.234543,2002500
2021-05-03,80.150002,81.050003,80.010002,80.129997,77.690231,2080100
2021-05-04,79.580002,79.699997,78.029999,78.699997,76.303772,1784200
2021-05-05,78.699997,79.180000,78.410004,78.699997,76.303772,1176900
2021-05-06,78.349998,78.849998,77.750000,78.360001,75.974129,1513700
2021-05-07,77.800003,79.379997,77.800003,78.180000,75.799614,1472500
2021-05-10,76.449997,76.750000,74.800003,74.900002,72.619476,3196300
2021-05-11,73.860001,76.790001,73.230003,76.500000,74.170761,1961900
2021-05-12,76.550003,76.769997,75.400002,75.830002,73.521156,2945600
2021-05-13,75.279999,76.110001,73.660004,73.879997,71.630531,2630100
2021-05-14,75.250000,76.820000,74.889999,76.570000,74.238625,2847200
2021-05-17,77.589996,78.370003,77.059998,78.080002,75.702660,1981000
2021-05-18,78.449997,79.550003,78.000000,79.050003,76.643120,1869400
2021-05-19,78.050003,78.949997,78.000000,78.739998,76.342560,2873000
2021-05-20,79.110001,79.230003,76.809998,77.199997,74.849442,4594100
2021-05-21,75.750000,75.900002,74.410004,74.599998,72.522339,3301500
2021-05-24,75.400002,76.370003,75.080002,75.739998,73.630585,1787700
2021-05-25,78.500000,78.879997,78.029999,78.250000,76.070686,2316400
2021-05-26,79.690002,79.779999,78.010002,78.730003,76.537315,2521300
2021-05-27,78.550003,78.599998,77.809998,78.419998,76.235947,1168800
2021-05-28,77.699997,78.550003,77.529999,78.379997,76.197060,1333600
2021-06-01,80.809998,81.349998,80.599998,81.209999,78.948242,2345000
2021-06-02,80.599998,81.320000,80.519997,81.190002,78.928802,1219900
2021-06-03,78.919998,79.430000,78.050003,78.349998,76.167900,2090500
2021-06-04,79.050003,79.830002,78.849998,79.550003,77.334480,1123300
2021-06-07,77.400002,78.000000,77.120003,78.000000,75.827644,1610300
2021-06-08,77.940002,78.000000,76.910004,77.589996,75.429062,1394700
2021-06-09,78.000000,78.379997,77.099998,77.330002,75.176308,1444600
2021-06-10,77.160004,78.680000,77.160004,78.400002,76.216507,4021400
2021-06-11,77.000000,77.339996,76.639999,77.199997,75.049927,2809300
2021-06-14,77.180000,77.470001,76.879997,77.160004,75.011047,1477200
2021-06-15,77.250000,77.370003,76.550003,76.669998,74.534683,1821500
2021-06-16,77.120003,77.720001,76.059998,76.580002,74.447197,1849000
2021-06-17,76.930000,78.489998,76.790001,78.300003,76.119293,1884400
2021-06-18,77.300003,77.419998,76.900002,77.379997,75.224915,1264400
2021-06-21,76.150002,76.150002,75.110001,75.989998,73.873627,1838800
2021-06-22,74.209999,74.440002,73.820000,74.160004,72.094597,2877500
2021-06-23,74.970001,75.820000,74.820000,74.919998,72.833427,1937000
2021-06-24,74.959999,75.800003,74.809998,75.500000,73.397270,2212600
2021-06-25,76.860001,77.870003,76.699997,77.779999,75.613770,2398300
2021-06-28,76.669998,77.220001,76.440002,77.099998,74.952713,1242900
2021-06-29,76.120003,76.750000,75.680000,76.599998,74.466637,1567300
2021-06-30,75.339996,75.599998,75.029999,75.300003,73.202843,1997100
2021-07-01,75.300003,75.400002,74.239998,74.760002,72.677887,2028000
2021-07-02,74.139999,74.699997,73.900002,74.190002,72.123756,1847200
2021-07-06,72.279999,72.279999,71.349998,71.629997,69.635056,4442200
2021-07-07,70.349998,70.559998,69.559998,69.919998,67.972679,5021400
2021-07-08,67.470001,68.269997,67.300003,67.709999,65.824226,4282700
2021-07-09,69.580002,71.150002,69.029999,70.769997,68.799004,2889200
2021-07-12,68.930000,69.180000,68.120003,68.389999,66.485291,3149000
2021-07-13,70.970001,71.879997,70.720001,70.959999,68.983711,5503300
2021-07-14,72.500000,72.809998,71.720001,71.830002,69.829491,4100000
2021-07-15,72.550003,73.290001,72.150002,72.629997,70.607201,3174400
2021-07-16,72.849998,72.849998,71.320000,71.470001,69.479515,2487700
2021-07-19,70.250000,70.370003,69.500000,69.970001,68.021286,3485100
2021-07-20,69.599998,70.190002,69.089996,69.849998,67.904625,2671900
2021-07-21,69.059998,69.930000,69.010002,69.889999,67.943512,2493300
2021-07-22,70.099998,70.169998,69.110001,69.639999,67.700478,1759400
2021-07-23,67.800003,67.940002,66.209999,66.889999,65.027069,5678300
2021-07-26,62.310001,63.400002,59.380001,60.180000,58.503944,18457100
2021-07-27,57.450001,59.500000,55.770000,58.900002,57.259598,19200300
2021-07-28,59.360001,62.500000,59.349998,61.730000,60.010777,26054200
2021-07-29,63.869999,63.900002,61.049999,61.970001,60.244095,8651400
2021-07-30,60.700001,61.799999,60.500000,61.200001,59.495537,5876700
2021-08-02,61.150002,61.849998,60.480000,61.320000,59.612194,4191500
2021-08-03,57.410000,57.630001,56.500000,56.830002,55.247246,9570600
2021-08-04,58.650002,59.450001,58.419998,59.139999,57.492908,6281400
2021-08-05,57.110001,58.520000,56.750000,57.400002,55.801373,7475700
2021-08-06,58.889999,59.080002,57.060001,57.709999,56.102737,8702000
2021-08-09,59.049999,61.150002,59.049999,60.549999,58.863640,7100100
2021-08-10,62.259998,62.900002,61.529999,61.889999,60.166321,5027300
2021-08-11,62.500000,62.599998,61.549999,62.320000,60.584343,3202300
2021-08-12,61.689999,61.689999,60.549999,61.029999,59.330273,4516800
2021-08-13,60.400002,60.529999,59.529999,60.230000,58.552551,4990400
2021-08-16,57.750000,58.200001,57.049999,57.520000,55.918030,7833000
2021-08-17,55.400002,56.660000,55.049999,55.150002,53.614037,11977800
2021-08-18,56.320000,58.240002,56.320000,57.200001,55.606941,9629400
2021-08-19,53.709999,54.660000,53.470001,53.740002,52.243305,11676200
2021-08-20,54.669998,56.389999,54.660000,56.060001,54.498692,10451800
2021-08-23,56.209999,57.279999,56.150002,57.139999,55.548611,7368200
2021-08-24,60.650002,62.650002,60.650002,62.560001,60.817661,13260200
2021-08-25,61.189999,61.419998,60.389999,60.889999,59.194172,8768300
2021-08-26,60.549999,60.939999,59.849998,59.959999,58.290073,6935400
2021-08-27,60.189999,60.189999,58.750000,58.959999,57.317921,8778000
2021-08-30,57.500000,58.540001,57.000000,58.310001,56.686028,7845800
2021-08-31,61.000000,62.180000,60.830002,61.660000,59.942726,7179900
2021-09-01,62.970001,64.980003,62.840000,64.559998,62.761959,8588600
2021-09-02,64.169998,64.360001,63.369999,63.369999,61.605103,6234100
2021-09-03,62.790001,63.369999,62.349998,63.110001,61.352345,4724700
2021-09-07,65.750000,67.669998,65.750000,67.089996,65.221497,6740800
2021-09-08,66.949997,67.050003,65.019997,65.110001,63.296642,7551000
2021-09-09,62.189999,63.849998,61.700001,63.259998,61.498165,9448200
2021-09-10,62.869999,62.919998,61.900002,62.369999,60.632950,5982600
2021-09-13,61.500000,61.770000,60.860001,61.430000,59.719131,4239400
2021-09-14,60.680000,60.799999,59.750000,59.939999,58.270630,5311400
2021-09-15,58.250000,58.330002,57.000000,58.220001,56.598534,7854400
2021-09-16,58.000000,58.459999,57.410000,58.279999,56.656860,4761700
2021-09-17,59.349998,59.439999,58.299999,58.900002,57.259598,7374300
2021-09-20,57.500000,58.200001,56.060001,56.680000,55.101425,6056800
2021-09-21,57.490002,58.450001,57.240002,58.099998,56.481873,4352300
2021-09-22,58.549999,60.049999,58.410000,58.880001,57.240154,5906700
2021-09-23,59.520000,59.900002,59.099998,59.799999,58.134529,3951000
2021-09-24,58.459999,58.790001,58.150002,58.270000,56.647141,4061600
2021-09-27,59.360001,60.480000,58.680000,60.340000,58.659489,4828000
2021-09-28,59.750000,60.139999,58.889999,59.000000,57.356808,5645800
2021-09-29,59.500000,59.570000,58.119999,58.299999,56.676304,5530200
2021-09-30,59.000000,59.950001,58.980000,59.770000,58.105366,3972200
2021-10-01,59.549999,59.720001,58.150002,58.820000,57.181824,4776600
2021-10-04,58.480000,58.799999,57.279999,57.830002,56.219395,6627000
2021-10-05,57.419998,58.990002,57.419998,58.500000,56.870735,3800200
2021-10-06,57.650002,58.250000,56.889999,58.110001,56.491596,5788200
2021-10-07,60.470001,63.430000,58.200001,62.639999,60.895432,10784800
2021-10-08,62.799999,63.259998,61.599998,63.189999,61.430115,6036500
2021-10-11,63.459999,63.900002,62.200001,62.279999,60.545460,4637700
2021-10-12,61.750000,62.189999,61.020000,61.279999,59.573307,4467700
2021-10-13,61.709999,63.849998,61.709999,63.500000,61.731480,5323500
2021-10-14,63.450001,63.450001,62.259998,62.860001,61.109306,5398800
2021-10-15,63.639999,64.279999,63.349998,63.990002,62.207836,5533800
2021-10-18,63.630001,64.480003,63.060001,64.070000,62.285606,5918400
2021-10-19,64.260002,65.629997,64.099998,65.570000,63.743832,5777100
2021-10-20,65.809998,66.000000,65.010002,65.300003,63.481354,5140200
2021-10-21,64.730003,65.650002,64.699997,65.029999,63.218868,4823900
2021-10-22,65.239998,66.040001,64.220001,64.589996,62.791122,3703800
2021-10-25,64.849998,65.160004,63.849998,65.040001,63.228592,4175200
2021-10-26,64.900002,64.900002,61.279999,62.779999,61.031532,5703800
2021-10-27,62.459999,63.540001,62.200001,62.830002,61.080143,4820500
2021-10-28,62.720001,62.880001,61.900002,62.720001,60.973206,4767500
2021-10-29,61.580002,61.650002,60.330002,60.790001,59.096958,6116900
2021-11-01,60.200001,62.299999,60.009998,61.930000,60.205208,10868400
2021-11-02,59.730000,59.750000,58.060001,58.310001,56.686028,15451100
2021-11-03,60.009998,60.689999,59.660000,60.610001,58.921970,5596600
2021-11-04,61.820000,61.939999,59.830002,60.200001,58.523388,10560500
2021-11-05,59.759998,60.000000,58.200001,58.590000,56.958229,16666600
2021-11-08,59.310001,60.150002,59.310001,59.799999,58.134529,8536000
2021-11-09,59.820000,60.230000,59.110001,59.849998,58.183136,9963000
2021-11-10,60.000000,61.930000,59.900002,61.840000,60.117714,8969500
2021-11-11,61.799999,62.939999,61.430000,62.459999,60.720444,8530100
2021-11-12,62.630001,62.950001,62.020000,62.700001,60.953762,5979200
2021-11-15,63.000000,63.380001,62.419998,62.490002,60.749611,7274100
2021-11-16,64.540001,65.050003,63.560001,64.620003,62.820290,7662800
2021-11-17,64.809998,65.000000,63.820000,64.230003,62.441154,4492900
2021-11-18,62.410000,62.980000,61.750000,62.400002,60.662117,5005800
2021-11-19,63.110001,63.950001,62.759998,63.200001,61.439838,3183300
2021-11-22,62.599998,63.000000,61.259998,61.590000,59.874676,4672700
2021-11-23,61.290001,61.799999,60.009998,60.259998,58.581715,8318300
2021-11-24,59.009998,60.169998,58.380001,59.990002,58.319241,6254900
2021-11-26,58.900002,59.389999,58.330002,59.310001,57.658176,4134200
2021-11-29,58.869999,59.200001,58.040001,58.669998,57.035999,6306800
2021-11-30,58.889999,59.400002,57.869999,58.450001,56.822128,5091300
2021-12-01,60.340000,60.869999,59.040001,59.230000,57.580402,4350700
2021-12-02,59.950001,60.490002,58.720001,59.709999,58.047035,5062100
2021-12-03,58.110001,58.189999,56.230000,56.759998,55.179192,9461600
2021-12-06,56.790001,58.520000,56.209999,58.450001,56.822128,4911100
2021-12-07,59.650002,59.990002,59.250000,59.730000,58.066479,3396300
2021-12-08,59.150002,61.090000,59.150002,60.340000,58.659489,3354300
2021-12-09,59.549999,60.770000,59.130001,59.509998,57.852604,4268100
2021-12-10,59.430000,59.889999,58.650002,59.439999,57.784554,3684800
2021-12-13,59.610001,59.610001,58.360001,58.980000,57.337364,3892200
2021-12-14,57.980000,58.889999,57.919998,58.770000,57.133217,3086200
2021-12-15,58.189999,58.279999,56.720001,57.639999,56.034687,4541500
2021-12-16,58.209999,58.470001,56.610001,56.790001,55.208359,5902600
2021-12-17,56.349998,56.779999,55.209999,56.240002,54.673679,6797900
2021-12-20,55.000000,55.419998,54.380001,54.820000,53.293224,4770400
2021-12-21,56.360001,57.980000,56.139999,57.939999,56.326328,5353100
2021-12-22,56.500000,57.290001,56.090000,56.959999,55.373623,4464300
2021-12-23,58.830002,60.790001,58.790001,60.259998,58.581715,5446600
2021-12-27,59.660000,60.230000,59.200001,59.380001,57.726227,2640600
2021-12-28,57.750000,58.000000,57.090000,57.130001,55.538891,3437200
2021-12-29,56.930000,57.299999,56.400002,56.820000,55.237522,3476400
2021-12-30,56.990002,60.000000,56.770000,59.200001,57.551239,4636900
2021-12-31,59.200001,59.570000,58.299999,58.299999,56.676304,2469200
2022-01-03,58.110001,58.480000,57.450001,58.240002,56.617977,3388700
2022-01-04,58.240002,58.240002,56.840000,57.369999,55.772205,4111100
2022-01-05,55.349998,56.389999,54.720001,54.799999,53.273781,6705100
2022-01-06,55.919998,57.250000,55.290001,56.320000,54.751450,3958200
2022-01-07,56.700001,57.450001,56.430000,57.150002,55.558334,6232700
2022-01-10,57.750000,58.230000,57.009998,58.139999,56.520760,5479500
2022-01-11,59.000000,60.779999,58.799999,60.700001,59.009464,4789900
2022-01-12,62.279999,62.939999,61.840000,62.560001,60.817661,6737300
2022-01-13,61.200001,61.400002,59.439999,59.540001,57.881771,5104600
2022-01-14,60.720001,60.930000,59.900002,60.669998,58.980297,5770900
2022-01-18,57.180000,58.130001,56.619999,57.549999,55.947193,6745000
2022-01-19,57.490002,58.299999,57.259998,57.599998,57.599998,5555800
2022-01-20,61.070000,62.000000,60.330002,60.500000,60.500000,5855700
2022-01-21,60.470001,60.700001,59.330002,59.660000,59.660000,5418200
2022-01-24,58.650002,59.349998,57.509998,59.200001,59.200001,7616400
2022-01-25,58.619999,60.380001,58.599998,60.099998,60.099998,6320300
2022-01-26,61.180000,61.250000,59.000000,59.430000,59.430000,5377600
2022-01-27,59.459999,60.000000,58.820000,59.389999,59.389999,5798700
2022-01-28,59.049999,59.180000,57.840000,59.099998,59.099998,6262200
2022-01-31,60.369999,62.650002,60.299999,62.540001,62.540001,6697900
2022-02-01,62.709999,62.779999,61.950001,62.750000,62.750000,5281300
2022-02-02,62.619999,62.750000,61.549999,62.119999,62.119999,6016300
2022-02-03,61.369999,62.349998,61.209999,61.680000,61.680000,7105200
2022-02-04,61.060001,62.240002,60.810001,61.849998,61.849998,4810800
2022-02-07,60.830002,61.250000,60.549999,60.950001,60.950001,6642400
2022-02-08,60.549999,61.750000,60.509998,61.560001,61.560001,5175900
2022-02-09,62.040001,63.000000,61.950001,62.970001,62.970001,6214400
2022-02-10,61.110001,62.689999,61.099998,61.330002,61.330002,5068000
2022-02-11,61.230000,61.540001,59.900002,60.200001,60.200001,4203300
2022-02-14,60.150002,60.450001,59.529999,60.139999,60.139999,4309500
2022-02-15,60.500000,61.110001,60.360001,61.070000,61.070000,4995000
2022-02-16,60.639999,61.720001,60.570000,61.009998,61.009998,6189000
2022-02-17,61.000000,61.730000,60.209999,60.630001,60.630001,3098800
2022-02-18,59.889999,59.980000,58.830002,59.099998,59.099998,2350500
2022-02-22,57.049999,57.630001,56.290001,56.340000,56.340000,2746100
2022-02-23,56.779999,57.000000,55.529999,55.820000,55.820000,3625900
2022-02-24,53.520000,55.639999,53.389999,55.580002,55.580002,3429300
2022-02-25,54.209999,54.950001,53.630001,54.490002,54.490002,3425000
2022-02-28,53.810001,54.340000,53.310001,53.790001,53.790001,2954300
2022-03-01,54.299999,55.000000,54.060001,54.570000,54.570000,3282200
2022-03-02,53.950001,54.259998,53.340000,53.950001,53.950001,3849700
2022-03-03,53.150002,53.439999,52.020000,52.200001,52.200001,3080600
2022-03-04,50.720001,51.459999,50.080002,50.389999,50.389999,4110700
2022-03-07,50.400002,50.700001,48.709999,48.849998,48.849998,3524700
2022-03-08,49.119999,49.669998,48.389999,48.700001,48.700001,4997000
2022-03-09,49.820000,50.750000,49.520000,50.750000,50.750000,2188200
2022-03-10,48.160000,48.450001,47.200001,47.209999,47.209999,5173000
2022-03-11,47.230000,47.259998,44.599998,44.759998,44.759998,6244100
2022-03-14,41.400002,42.150002,40.130001,40.759998,40.759998,9795600
2022-03-15,38.110001,40.430000,37.919998,39.419998,39.419998,11952700
2022-03-16,47.200001,52.950001,47.110001,52.599998,52.599998,10796100
2022-03-17,48.840000,49.040001,47.270000,48.580002,48.580002,7013800
2022-03-18,48.070000,52.200001,47.799999,51.700001,51.700001,7336100
2022-03-21,48.320000,48.950001,47.029999,48.020000,48.020000,3486746
