Date,Open,High,Low,Close,Adj Close,Volume
2021-06-10,487.170013,490.209991,482.140015,487.269989,487.269989,4382900
2021-06-11,490.000000,491.410004,487.779999,488.769989,488.769989,3124000
2021-06-14,489.679993,503.500000,486.910004,499.890015,499.890015,4400200
2021-06-15,501.230011,501.230011,490.399994,491.899994,491.899994,3104100
2021-06-16,495.000000,496.459991,486.279999,492.410004,492.410004,3533200
2021-06-17,490.250000,501.799988,490.149994,498.339996,498.339996,3198300
2021-06-18,496.399994,504.489990,495.239990,500.769989,500.769989,5197600
2021-06-21,501.640015,502.049988,492.279999,497.000000,497.000000,5277300
2021-06-22,498.540009,513.549988,495.799988,508.820007,508.820007,5809300
2021-06-23,508.480011,516.630005,508.200012,512.739990,512.739990,3944800
2021-06-24,517.960022,520.960022,514.400024,518.059998,518.059998,3361200
2021-06-25,528.840027,533.059998,525.000000,527.070007,527.070007,5299100
2021-06-28,528.119995,533.940002,524.559998,533.030029,533.030029,2820200
2021-06-29,533.549988,536.130005,528.570007,533.500000,533.500000,2314600
2021-06-30,534.059998,534.380005,526.820007,528.210022,528.210022,2773400
2021-07-01,525.719971,537.039978,525.719971,533.539978,533.539978,2805400
2021-07-02,535.500000,538.539978,529.390015,533.979980,533.979980,1975500
2021-07-06,533.000000,542.859985,533.000000,541.640015,541.640015,2775100
2021-07-07,544.239990,544.640015,531.659973,535.960022,535.960022,2722500
2021-07-08,530.929993,535.500000,529.090027,530.760010,530.760010,3269000
2021-07-09,531.000000,538.260010,528.580017,535.979980,535.979980,2777200
2021-07-12,540.299988,540.650024,532.919983,537.309998,537.309998,1780700
2021-07-13,535.760010,545.330017,535.760010,540.679993,540.679993,2751600
2021-07-14,541.010010,554.099976,541.010010,547.950012,547.950012,4659500
2021-07-15,553.969971,557.539978,538.200012,542.950012,542.950012,5713900
2021-07-16,541.809998,544.059998,527.049988,530.309998,530.309998,3442100
2021-07-19,526.049988,534.909973,522.239990,532.280029,532.280029,3885800
2021-07-20,526.070007,536.640015,520.299988,531.049988,531.049988,6930400
2021-07-21,526.130005,530.989990,505.609985,513.630005,513.630005,11906800
2021-07-22,510.209991,513.679993,507.000000,511.769989,511.769989,4328100
2021-07-23,512.159973,517.409973,504.660004,515.409973,515.409973,3820500
2021-07-26,514.380005,521.130005,509.010010,516.489990,516.489990,2254500
2021-07-27,518.080017,521.950012,512.049988,518.909973,518.909973,2759000
2021-07-28,521.820007,524.469971,516.979980,519.299988,519.299988,2390500
2021-07-29,519.960022,520.780029,513.789978,514.250000,514.250000,1736000
2021-07-30,512.690002,519.789978,510.959991,517.570007,517.570007,2537100
2021-08-02,519.000000,519.849976,510.510010,515.150024,515.150024,2096600
2021-08-03,514.390015,515.630005,505.369995,510.820007,510.820007,2579400
2021-08-04,513.000000,517.979980,510.369995,517.349976,517.349976,2039400
2021-08-05,517.130005,525.409973,514.020020,524.890015,524.890015,2556700
2021-08-06,524.000000,526.840027,519.390015,520.549988,520.549988,1919800
2021-08-09,521.150024,522.669983,517.989990,519.969971,519.969971,1367800
2021-08-10,520.000000,520.789978,512.969971,515.840027,515.840027,1960500
2021-08-11,517.000000,519.570007,509.769989,512.400024,512.400024,1673900
2021-08-12,511.859985,513.000000,507.200012,510.720001,510.720001,1685700
2021-08-13,512.640015,521.440002,511.510010,515.919983,515.919983,2177700
2021-08-16,515.239990,523.380005,512.299988,517.919983,517.919983,2032800
2021-08-17,515.469971,520.789978,514.200012,518.909973,518.909973,2309800
2021-08-18,520.000000,526.380005,518.650024,521.869995,521.869995,2582000
2021-08-19,522.739990,548.390015,521.869995,543.710022,543.710022,7497300
2021-08-20,545.090027,551.390015,539.099976,546.880005,546.880005,3776400
2021-08-23,545.979980,555.549988,543.739990,553.330017,553.330017,2602000
2021-08-24,551.479980,555.309998,549.270020,553.409973,553.409973,2109500
2021-08-25,550.159973,552.840027,545.450012,547.580017,547.580017,2065600
2021-08-26,546.159973,552.599976,545.900024,550.119995,550.119995,1595500
2021-08-27,551.599976,564.169983,549.250000,558.919983,558.919983,3252600
2021-08-30,557.250000,567.159973,556.450012,566.179993,566.179993,2434800
2021-08-31,566.119995,569.479980,561.609985,569.190002,569.190002,2431900
2021-09-01,569.000000,591.000000,569.000000,582.070007,582.070007,5626200
2021-09-02,583.679993,598.760010,583.679993,588.549988,588.549988,6179900
2021-09-03,585.799988,591.880005,583.140015,590.530029,590.530029,2681200
2021-09-07,594.690002,613.849976,593.989990,606.710022,606.710022,5821400
2021-09-08,603.840027,615.599976,595.710022,606.049988,606.049988,5424500
2021-09-09,606.469971,609.440002,596.549988,597.539978,597.539978,2954200
2021-09-10,598.159973,609.450012,593.669983,598.719971,598.719971,3950800
2021-09-13,598.570007,598.570007,582.780029,589.289978,589.289978,3062900
2021-09-14,584.890015,587.280029,575.559998,577.760010,577.760010,3457000
2021-09-15,578.169983,584.619995,575.369995,582.869995,582.869995,2755600
2021-09-16,584.299988,587.479980,577.719971,586.500000,586.500000,1832000
2021-09-17,587.849976,590.280029,580.849976,589.349976,589.349976,4145100
2021-09-20,586.789978,591.530029,568.080017,575.429993,575.429993,3732200
2021-09-21,578.309998,581.880005,569.369995,573.140015,573.140015,2250900
2021-09-22,579.690002,595.650024,579.690002,590.650024,590.650024,4021800
2021-09-23,590.789978,599.320007,589.130005,593.260010,593.260010,2526200
2021-09-24,592.500000,592.979980,583.640015,592.390015,592.390015,2126200
2021-09-27,587.950012,593.580017,576.929993,592.640015,592.640015,2504700
2021-09-28,589.000000,599.539978,580.159973,583.849976,583.849976,4431100
2021-09-29,589.010010,609.880005,588.010010,599.059998,599.059998,6221000
2021-09-30,608.049988,619.000000,608.049988,610.340027,610.340027,6612600
2021-10-01,604.239990,614.989990,597.510010,613.150024,613.150024,4090800
2021-10-04,613.390015,626.130005,594.679993,603.349976,603.349976,4995900
2021-10-05,606.940002,640.390015,606.890015,634.809998,634.809998,9534300
2021-10-06,628.179993,639.869995,626.359985,639.099976,639.099976,4580400
2021-10-07,642.229980,646.840027,630.450012,631.849976,631.849976,3556900
2021-10-08,634.169983,643.799988,630.859985,632.659973,632.659973,3272100
2021-10-11,633.200012,639.419983,626.780029,627.039978,627.039978,2862500
2021-10-12,633.020020,637.659973,621.989990,624.940002,624.940002,3227300
2021-10-13,632.179993,632.179993,622.099976,629.760010,629.760010,2420300
2021-10-14,632.229980,636.880005,626.789978,633.799988,633.799988,2671700
2021-10-15,638.000000,639.419983,625.159973,628.289978,628.289978,4116900
2021-10-18,632.099976,638.409973,620.590027,637.969971,637.969971,4669100
2021-10-19,636.969971,641.000000,632.299988,639.000000,639.000000,7633100
2021-10-20,625.570007,637.400024,617.150024,625.140015,625.140015,10622000
2021-10-21,628.890015,654.010010,628.650024,653.159973,653.159973,8437100
2021-10-22,651.809998,665.460022,651.809998,664.780029,664.780029,6186000
2021-10-25,663.739990,675.880005,657.070007,671.659973,671.659973,3833500
2021-10-26,673.760010,676.489990,662.770020,668.520020,668.520020,2904800
2021-10-27,669.000000,671.409973,661.849976,662.919983,662.919983,2276900
2021-10-28,670.950012,676.799988,668.030029,674.049988,674.049988,2859400
2021-10-29,673.059998,690.969971,671.239990,690.309998,690.309998,3825300
2021-11-01,689.059998,689.969971,676.539978,681.169983,681.169983,3110900
2021-11-02,683.109985,687.679993,673.820007,677.719971,677.719971,3888600
2021-11-03,677.270020,689.390015,677.270020,688.289978,688.289978,2334900
2021-11-04,685.890015,685.940002,665.500000,668.400024,668.400024,4865000
2021-11-05,663.969971,665.640015,645.010010,645.719971,645.719971,5283500
2021-11-08,650.289978,656.000000,643.789978,651.450012,651.450012,2887500
2021-11-09,653.700012,660.500000,650.520020,655.989990,655.989990,2415600
2021-11-10,653.010010,660.330017,642.109985,646.909973,646.909973,2405800
2021-11-11,650.239990,665.820007,649.710022,657.580017,657.580017,2868300
2021-11-12,660.010010,683.340027,653.820007,682.609985,682.609985,4198400
2021-11-15,681.239990,685.260010,671.489990,679.330017,679.330017,2872200
2021-11-16,678.270020,688.359985,676.900024,687.400024,687.400024,2077400
2021-11-17,690.000000,700.989990,686.090027,691.690002,691.690002,2732800
2021-11-18,691.609985,691.739990,679.739990,682.020020,682.020020,2012900
2021-11-19,692.349976,694.159973,675.000000,678.799988,678.799988,2613700
2021-11-22,676.020020,679.479980,656.469971,659.200012,659.200012,2764400
2021-11-23,658.179993,666.429993,646.049988,654.059998,654.059998,2320200
2021-11-24,658.010010,661.440002,651.099976,658.289978,658.289978,1867300
2021-11-26,675.000000,676.409973,660.669983,665.640015,665.640015,2872500
2021-11-29,663.200012,667.989990,658.289978,663.840027,663.840027,2529400
2021-11-30,668.200012,675.380005,640.010010,641.900024,641.900024,5608900
2021-12-01,649.479980,654.520020,617.070007,617.770020,617.770020,3882800
2021-12-02,617.099976,625.359985,612.880005,616.469971,616.469971,3331100
2021-12-03,622.750000,625.500000,594.000000,602.130005,602.130005,4829300
2021-12-06,606.010010,617.289978,601.000000,612.690002,612.690002,3075700
2021-12-07,619.830017,628.890015,611.400024,625.580017,625.580017,3125200
2021-12-08,630.000000,632.460022,623.200012,628.080017,628.080017,2220300
2021-12-09,627.580017,630.239990,610.440002,611.000000,611.000000,2376300
2021-12-10,616.780029,617.739990,605.880005,611.659973,611.659973,2748800
2021-12-13,612.000000,612.640015,599.520020,604.559998,604.559998,2517900
2021-12-14,598.710022,602.289978,588.130005,597.989990,597.989990,2984500
2021-12-15,598.179993,605.690002,584.510010,605.039978,605.039978,2866200
2021-12-16,597.090027,602.830017,588.000000,591.059998,591.059998,3143200
2021-12-17,591.609985,593.250000,581.739990,586.729980,586.729980,4386900
2021-12-20,586.429993,602.880005,584.260010,593.739990,593.739990,3358400
2021-12-21,597.539978,607.820007,593.859985,604.919983,604.919983,2319400
2021-12-22,603.359985,614.820007,602.630005,614.239990,614.239990,2335700
2021-12-23,616.400024,616.880005,607.570007,614.090027,614.090027,1621100
2021-12-27,615.000000,615.000000,609.250000,613.119995,613.119995,2061500
2021-12-28,614.950012,618.409973,609.690002,610.710022,610.710022,1882800
2021-12-29,610.710022,613.979980,604.679993,610.539978,610.539978,1287200
2021-12-30,612.989990,620.609985,611.239990,612.090027,612.090027,1625100
2021-12-31,610.010010,614.080017,602.049988,602.440002,602.440002,1995900
2022-01-03,605.609985,609.989990,590.559998,597.369995,597.369995,3067500
2022-01-04,599.909973,600.409973,581.599976,591.150024,591.150024,4393100
2022-01-05,592.000000,592.840027,566.880005,567.520020,567.520020,4148700
2022-01-06,554.340027,563.359985,542.010010,553.289978,553.289978,5711800
2022-01-07,549.460022,553.429993,538.219971,541.059998,541.059998,3382900
2022-01-10,538.489990,543.690002,526.320007,539.849976,539.849976,4486100
2022-01-11,536.989990,543.909973,530.070007,540.840027,540.840027,3077800
2022-01-12,544.270020,544.270020,532.020020,537.219971,537.219971,3787400
2022-01-13,537.059998,540.789978,518.260010,519.200012,519.200012,4475100
2022-01-14,517.599976,538.369995,511.880005,525.690002,525.690002,7861100
2022-01-18,520.080017,521.750000,508.679993,510.799988,510.799988,4839100
2022-01-19,515.000000,523.210022,510.510010,515.859985,515.859985,4353500
2022-01-20,517.750000,526.640015,506.929993,508.250000,508.250000,12659000
2022-01-21,400.429993,409.149994,379.989990,397.500000,397.500000,58904300
2022-01-24,383.910004,387.260010,351.459991,387.149994,387.149994,32346000
2022-01-25,379.140015,387.709991,365.130005,366.420013,366.420013,15145800
2022-01-26,378.269989,382.660004,356.619995,359.700012,359.700012,12684000
2022-01-27,382.059998,394.799988,378.100006,386.700012,386.700012,24324700
2022-01-28,386.760010,387.000000,372.079987,384.359985,384.359985,11966600
2022-01-31,401.970001,427.700012,398.200012,427.140015,427.140015,20047500
2022-02-01,432.959991,458.480011,425.540009,457.130005,457.130005,22568100
2022-02-02,448.250000,451.980011,426.480011,429.480011,429.480011,14346000
2022-02-03,421.440002,429.260010,404.279999,405.600006,405.600006,9905200
2022-02-04,407.309998,412.769989,396.640015,410.170013,410.170013,7789800
2022-02-07,410.170013,412.350006,393.549988,402.100006,402.100006,8232900
2022-02-08,398.179993,406.609985,395.829987,403.529999,403.529999,6818500
2022-02-09,408.649994,412.980011,398.790009,412.890015,412.890015,7738200
2022-02-10,402.100006,408.000000,396.359985,406.269989,406.269989,8452900
2022-02-11,405.329987,411.609985,387.649994,391.309998,391.309998,7558900
2022-02-14,387.589996,409.359985,386.890015,396.570007,396.570007,7202200
2022-02-15,403.790009,409.160004,401.010010,407.459991,407.459991,5392300
2022-02-16,401.529999,401.559998,390.380005,398.079987,398.079987,5277700
2022-02-17,394.239990,399.109985,385.700012,386.670013,386.670013,4669200
2022-02-18,392.529999,402.869995,389.049988,391.290009,391.290009,6801700
2022-02-22,388.950012,392.420013,373.019989,377.380005,377.380005,6697500
2022-02-23,382.720001,386.000000,366.660004,367.459991,367.459991,4614300
2022-02-24,355.089996,390.730011,354.720001,390.029999,390.029999,7068700
2022-02-25,386.609985,391.290009,375.579987,390.799988,390.799988,4841600
2022-02-28,387.329987,397.750000,382.130005,394.519989,394.519989,5030600
2022-03-01,391.600006,395.000000,383.709991,386.239990,386.239990,3290400
2022-03-02,388.929993,389.220001,375.209991,380.029999,380.029999,5356800
2022-03-03,386.000000,386.119995,364.649994,368.070007,368.070007,6076800
2022-03-04,368.000000,374.820007,357.170013,361.730011,361.730011,5325500
2022-03-07,360.410004,362.000000,350.200012,350.260010,350.260010,5708400
2022-03-08,349.799988,358.859985,340.670013,341.760010,341.760010,6428700
2022-03-09,357.690002,364.140015,350.510010,358.790009,358.790009,6520200
2022-03-10,356.200012,367.019989,353.299988,356.769989,356.769989,4807800
2022-03-11,361.190002,363.359985,340.000000,340.320007,340.320007,4815500
2022-03-14,338.720001,341.320007,329.820007,331.010010,331.010010,5907800
2022-03-15,335.100006,345.359985,332.359985,343.750000,343.750000,5460600
2022-03-16,348.200012,359.989990,343.059998,357.529999,357.529999,6982500
2022-03-17,359.700012,373.309998,354.880005,371.399994,371.399994,5818300
2022-03-18,372.000000,381.799988,368.470001,380.600006,380.600006,8309200
2022-03-18,372.000000,381.750000,368.470001,380.600006,380.600006,7925071
